DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,ORIGIN,DEP_TIME,DEP_DELAY,CANCELLED,DIVERTED,DISTANCE
1,2,DL,LGA,1254.0,-6.0,0.0,0.0,762.0
1,2,F9,DEN,1038.0,16.0,0.0,0.0,641.0
6,7,UA,DEN,1556.0,-3.0,0.0,0.0,1452.0
10,4,WN,ECP,604.0,4.0,0.0,0.0,798.0
17,4,WN,BWI,2016.0,76.0,0.0,0.0,185.0
13,7,AA,DFW,1843.0,13.0,0.0,0.0,985.0
6,7,B6,BQN,354.0,-6.0,0.0,0.0,1129.0
15,2,WN,SEA,1828.0,3.0,0.0,0.0,1107.0
3,4,WN,BWI,1739.0,14.0,0.0,0.0,281.0
4,5,B6,CLT,1145.0,-5.0,0.0,0.0,728.0
17,4,WN,TPA,1907.0,37.0,0.0,0.0,1136.0
25,5,OO,SLC,1120.0,-5.0,0.0,0.0,618.0
11,5,YV,CLT,1943.0,8.0,0.0,0.0,322.0
9,3,MQ,ORD,920.0,0.0,0.0,0.0,612.0
29,2,MQ,ORD,1145.0,0.0,0.0,0.0,235.0
22,2,WN,BWI,1033.0,8.0,0.0,0.0,2295.0
15,2,MQ,ORD,946.0,-4.0,0.0,0.0,599.0
2,3,B6,PBI,1842.0,-5.0,0.0,0.0,1056.0
9,3,MQ,LAX,1223.0,-2.0,0.0,0.0,862.0
6,7,OO,LAX,1708.0,1.0,0.0,0.0,370.0
1,2,AA,SDF,1912.0,-8.0,0.0,0.0,733.0
28,1,DL,ATL,2205.0,0.0,0.0,0.0,432.0
14,1,XE,IND,1550.0,17.0,0.0,0.0,977.0
29,2,US,CLT,751.0,20.0,0.0,0.0,1773.0
26,6,US,PHL,1148.0,-7.0,0.0,0.0,1576.0
6,7,OO,EUG,1649.0,-6.0,0.0,0.0,451.0
18,5,WN,LIT,1358.0,3.0,0.0,0.0,296.0
1,2,XE,IAH,1532.0,-3.0,0.0,0.0,201.0
3,4,CO,IAH,1446.0,1.0,0.0,0.0,1334.0
16,3,WN,PHX,1553.0,23.0,0.0,0.0,1020.0
11,5,B6,SJU,147.0,-6.0,0.0,0.0,1674.0
21,1,AA,MIA,2112.0,32.0,0.0,0.0,1089.0
29,2,DL,ATL,1921.0,36.0,0.0,0.0,373.0
13,7,OO,SFO,1033.0,-3.0,0.0,0.0,451.0
17,4,AA,FLL,929.0,-6.0,0.0,0.0,1119.0
18,5,WN,ABQ,1923.0,23.0,0.0,0.0,889.0
3,4,DL,FLL,1504.0,-6.0,0.0,0.0,1487.0
30,3,FL,PNS,1757.0,-9.0,0.0,0.0,271.0
19,6,CO,MIA,1244.0,-4.0,0.0,0.0,1085.0
18,5,UA,DEN,1124.0,0.0,0.0,0.0,1024.0
12,6,WN,LAS,1426.0,1.0,0.0,0.0,397.0
26,6,DL,ATL,1914.0,-5.0,0.0,0.0,321.0
2,3,DL,DTW,851.0,-3.0,0.0,0.0,440.0
8,2,FL,IND,1909.0,9.0,0.0,0.0,432.0
21,1,YV,MEM,935.0,0.0,0.0,0.0,511.0
7,1,FL,ATL,903.0,3.0,0.0,0.0,356.0
3,4,DL,ABQ,1409.0,-6.0,0.0,0.0,981.0
13,7,US,PHX,1603.0,3.0,0.0,0.0,1009.0
1,2,MQ,JAN,808.0,-17.0,0.0,0.0,408.0
30,3,XE,STL,1759.0,58.0,0.0,0.0,872.0
24,4,F9,LAX,1841.0,-14.0,0.0,0.0,862.0
25,5,DL,SLC,1713.0,3.0,0.0,0.0,991.0
18,5,DL,DTW,1942.0,12.0,0.0,0.0,502.0
19,6,CO,PHL,540.0,-2.0,0.0,0.0,1325.0
24,4,WN,LAS,1345.0,-5.0,0.0,0.0,223.0
14,1,MQ,ORD,2000.0,0.0,0.0,0.0,522.0
30,3,US,CLT,918.0,-2.0,0.0,0.0,511.0
4,5,CO,PHX,1041.0,26.0,0.0,0.0,1009.0
15,2,AS,SFO,958.0,-12.0,0.0,0.0,679.0
12,6,MQ,ELP,730.0,-5.0,0.0,0.0,1236.0
17,4,AS,FAI,756.0,-4.0,0.0,0.0,261.0
5,6,FL,MCO,1617.0,37.0,0.0,0.0,404.0
4,5,AA,DFW,1932.0,37.0,0.0,0.0,1119.0
20,7,MQ,XNA,955.0,-5.0,0.0,0.0,280.0
9,3,US,PIT,631.0,-4.0,0.0,0.0,366.0
25,5,DL,DTW,1940.0,-4.0,0.0,0.0,120.0
21,1,DL,DEN,1356.0,-4.0,0.0,0.0,1123.0
20,7,DL,MCO,1727.0,-7.0,0.0,0.0,684.0
25,5,WN,PHX,1107.0,-3.0,0.0,0.0,347.0
3,4,OO,PSC,1440.0,-8.0,0.0,0.0,852.0
6,7,HA,ITO,1123.0,-9.0,0.0,0.0,216.0
16,3,UA,DEN,1038.0,-2.0,0.0,0.0,641.0
27,7,WN,MDW,1330.0,20.0,0.0,0.0,251.0
1,2,EV,ATL,1607.0,-3.0,0.0,0.0,781.0
16,3,B6,BTV,1934.0,-6.0,0.0,0.0,266.0
30,3,WN,SEA,1522.0,17.0,0.0,0.0,1024.0
4,5,AA,ORD,1919.0,4.0,0.0,0.0,1005.0
4,5,DL,MSP,713.0,-7.0,0.0,0.0,907.0
17,4,UA,SFO,737.0,-4.0,0.0,0.0,1635.0
4,5,AA,MSY,721.0,1.0,0.0,0.0,837.0
25,5,XE,LNK,1445.0,-5.0,0.0,0.0,466.0
16,3,DL,ATL,1339.0,-1.0,0.0,0.0,270.0
14,1,XE,IAH,916.0,-9.0,0.0,0.0,643.0
11,5,WN,DAL,1738.0,68.0,0.0,0.0,460.0
12,6,DL,MCI,1530.0,5.0,0.0,0.0,692.0
11,5,YV,PHX,938.0,-11.0,0.0,0.0,438.0
18,5,CO,SJC,1205.0,-5.0,0.0,0.0,1608.0
3,4,YV,CLT,1120.0,0.0,0.0,0.0,651.0
19,6,B6,MCO,1016.0,-4.0,0.0,0.0,937.0
27,7,YV,PHX,1128.0,-12.0,0.0,0.0,425.0
30,3,UA,AUS,1152.0,-6.0,0.0,0.0,1297.0
16,3,WN,PHL,925.0,5.0,0.0,0.0,861.0
20,7,WN,ONT,1645.0,0.0,0.0,0.0,197.0
24,4,YV,ABQ,900.0,30.0,0.0,0.0,328.0
15,2,WN,PDX,659.0,-1.0,0.0,0.0,569.0
6,7,DL,DCA,1005.0,5.0,0.0,0.0,547.0
14,1,OO,ATL,1839.0,-6.0,0.0,0.0,689.0
20,7,XE,CRP,1655.0,-5.0,0.0,0.0,201.0
27,7,WN,AUS,1553.0,-2.0,0.0,0.0,872.0
2,3,MQ,SAV,711.0,-9.0,0.0,0.0,925.0
28,1,WN,BWI,1308.0,13.0,0.0,0.0,587.0
10,4,XE,GSO,1425.0,-10.0,0.0,0.0,987.0
21,1,MQ,RIC,1457.0,-8.0,0.0,0.0,825.0
28,1,OO,MKE,1915.0,-13.0,0.0,0.0,67.0
8,2,UA,BOS,1916.0,-8.0,0.0,0.0,413.0
26,6,DL,MSP,1733.0,-2.0,0.0,0.0,680.0
28,1,OO,FWA,1649.0,20.0,0.0,0.0,157.0
8,2,WN,SFO,1713.0,13.0,0.0,0.0,447.0
3,4,OO,IAH,1534.0,-1.0,0.0,0.0,216.0
19,6,WN,HOU,1729.0,9.0,0.0,0.0,957.0
4,5,OO,DEN,1914.0,-2.0,0.0,0.0,313.0
6,7,XE,MEM,1930.0,-7.0,0.0,0.0,946.0
21,1,US,PHL,1609.0,-6.0,0.0,0.0,280.0
27,7,FL,BWI,1128.0,-2.0,0.0,0.0,925.0
22,2,DL,DTW,1733.0,10.0,0.0,0.0,237.0
21,1,B6,SLC,644.0,14.0,0.0,0.0,588.0
16,3,CO,IAH,1445.0,0.0,0.0,0.0,1874.0
21,1,AA,SAN,709.0,-6.0,0.0,0.0,1171.0
3,4,XE,IAH,1252.0,-3.0,0.0,0.0,376.0
2,3,AA,SAN,728.0,-7.0,0.0,0.0,2446.0
15,2,OO,LAX,1054.0,-10.0,0.0,0.0,123.0
29,2,AA,MIA,2019.0,44.0,0.0,0.0,1501.0
20,7,DL,LAX,2243.0,18.0,0.0,0.0,1995.0
12,6,AA,DFW,942.0,2.0,0.0,0.0,1438.0
3,4,DL,MSP,724.0,-1.0,0.0,0.0,680.0
29,2,XE,IAH,1919.0,-6.0,0.0,0.0,438.0
1,2,XE,IAH,2157.0,37.0,0.0,0.0,295.0
28,1,EV,CVG,1130.0,-7.0,0.0,0.0,569.0
22,2,AA,DFW,919.0,9.0,0.0,0.0,1119.0
19,6,MQ,MIA,1056.0,-4.0,0.0,0.0,530.0
27,7,AA,DFW,926.0,1.0,0.0,0.0,460.0
20,7,EV,DTW,854.0,-5.0,0.0,0.0,986.0
10,4,WN,HOU,759.0,-1.0,0.0,0.0,239.0
24,4,WN,MDW,600.0,0.0,0.0,0.0,861.0
19,6,MQ,ORF,1906.0,-4.0,0.0,0.0,802.0
8,2,WN,SAN,1426.0,-4.0,0.0,0.0,446.0
17,4,DL,SLC,1505.0,0.0,0.0,0.0,626.0
2,3,FL,SEA,1137.0,-3.0,0.0,0.0,1694.0
1,2,OO,SMX,1128.0,-6.0,0.0,0.0,134.0
26,6,AA,OKC,723.0,-2.0,0.0,0.0,175.0
12,6,WN,IND,1447.0,22.0,0.0,0.0,977.0
20,7,AA,SAT,1543.0,-7.0,0.0,0.0,247.0
11,5,HA,OGG,1218.0,6.0,0.0,0.0,101.0
25,5,WN,OAK,1044.0,9.0,0.0,0.0,325.0
19,6,WN,TPA,1518.0,8.0,0.0,0.0,869.0
5,6,EV,EVV,557.0,-3.0,0.0,0.0,350.0
7,1,AA,MIA,1827.0,-3.0,0.0,0.0,204.0
28,1,UA,SAN,1351.0,5.0,0.0,0.0,447.0
17,4,AS,LAX,610.0,-5.0,0.0,0.0,834.0
21,1,AA,OKC,857.0,-3.0,0.0,0.0,175.0
5,6,FL,BMI,1215.0,-6.0,0.0,0.0,936.0
11,5,WN,CMH,805.0,0.0,0.0,0.0,283.0
9,3,CO,FLL,1506.0,81.0,0.0,0.0,1065.0
29,2,DL,DTW,857.0,17.0,0.0,0.0,1127.0
27,7,AA,STL,929.0,-1.0,0.0,0.0,1592.0
21,1,XE,CLE,1543.0,-2.0,0.0,0.0,545.0
10,4,AA,ORD,1802.0,2.0,0.0,0.0,978.0
23,3,AA,IAH,1015.0,-5.0,0.0,0.0,964.0
9,3,EV,ATL,1433.0,13.0,0.0,0.0,399.0
3,4,AA,DFW,1918.0,-2.0,0.0,0.0,1205.0
4,5,XE,AVP,1735.0,13.0,0.0,0.0,632.0
24,4,UA,ORD,1917.0,-9.0,0.0,0.0,723.0
17,4,DL,TPA,600.0,0.0,0.0,0.0,406.0
2,3,UA,SFO,856.0,-7.0,0.0,0.0,1846.0
13,7,WN,RNO,1240.0,-5.0,0.0,0.0,804.0
26,6,AA,STL,1652.0,-3.0,0.0,0.0,1068.0
14,1,AA,MSY,758.0,-2.0,0.0,0.0,448.0
12,6,XE,IND,1920.0,5.0,0.0,0.0,645.0
21,1,DL,LAX,1258.0,-2.0,0.0,0.0,590.0
9,3,MQ,IND,1716.0,-4.0,0.0,0.0,665.0
13,7,XE,MEM,1150.0,-9.0,0.0,0.0,468.0
28,1,XE,ICT,1158.0,3.0,0.0,0.0,542.0
2,3,OO,HPN,1657.0,-13.0,0.0,0.0,738.0
3,4,EV,SBN,948.0,27.0,0.0,0.0,84.0
7,1,CO,CLE,900.0,-5.0,0.0,0.0,1062.0
14,1,DL,MEM,1609.0,-6.0,0.0,0.0,332.0
15,2,UA,ORD,950.0,-4.0,0.0,0.0,802.0
6,7,AS,OAK,1738.0,-7.0,0.0,0.0,672.0
26,6,EV,ATL,1125.0,25.0,0.0,0.0,331.0
23,3,WN,SNA,2155.0,65.0,0.0,0.0,404.0
25,5,MQ,DFW,1521.0,-4.0,0.0,0.0,282.0
18,5,HA,HNL,854.0,-1.0,0.0,0.0,102.0
4,5,MQ,ORD,1030.0,30.0,0.0,0.0,409.0
5,6,XE,IAH,710.0,-5.0,0.0,0.0,1042.0
17,4,WN,SMF,636.0,6.0,0.0,0.0,397.0
29,2,WN,ONT,956.0,81.0,0.0,0.0,333.0
1,2,WN,MCO,1900.0,10.0,0.0,0.0,1050.0
29,2,WN,ECP,1433.0,-2.0,0.0,0.0,571.0
19,6,WN,PIT,744.0,-1.0,0.0,0.0,873.0
6,7,AA,IND,1933.0,3.0,0.0,0.0,761.0
30,3,WN,DEN,1807.0,62.0,0.0,0.0,1491.0
29,2,UA,IAD,2226.0,21.0,0.0,0.0,1452.0
11,5,EV,IAD,1650.0,-3.0,0.0,0.0,388.0
26,6,WN,DEN,1453.0,13.0,0.0,0.0,1024.0
14,1,HA,KOA,610.0,-3.0,0.0,0.0,163.0
7,1,WN,HOU,1149.0,49.0,0.0,0.0,937.0
9,3,MQ,ATL,2041.0,26.0,0.0,0.0,762.0
3,4,WN,MHT,1610.0,-5.0,0.0,0.0,1142.0
4,5,WN,PHX,1723.0,-2.0,0.0,0.0,338.0
1,2,B6,DCA,1750.0,-10.0,0.0,0.0,399.0
17,4,US,DFW,1722.0,-8.0,0.0,0.0,1055.0
28,1,WN,MCI,1807.0,72.0,0.0,0.0,1363.0
14,1,MQ,LRD,1413.0,-2.0,0.0,0.0,396.0
6,7,US,BOS,1902.0,5.0,0.0,0.0,728.0
20,7,DL,ATL,1928.0,-2.0,0.0,0.0,484.0
14,1,WN,IAD,655.0,0.0,0.0,0.0,577.0
13,7,OO,ORD,1148.0,-7.0,0.0,0.0,911.0
29,2,FL,SAT,642.0,27.0,0.0,0.0,874.0
13,7,EV,ATL,1606.0,-4.0,0.0,0.0,152.0
13,7,B6,LGB,718.0,-7.0,0.0,0.0,965.0
6,7,YV,MDT,1944.0,-6.0,0.0,0.0,413.0
29,2,CO,MCO,1248.0,-7.0,0.0,0.0,854.0
12,6,OO,MBS,1522.0,-8.0,0.0,0.0,98.0
6,7,EV,ATL,1708.0,-2.0,0.0,0.0,192.0
30,3,DL,MSP,1018.0,-7.0,0.0,0.0,528.0
19,6,EV,ILM,1418.0,-3.0,0.0,0.0,377.0
5,6,US,CLT,2206.0,-9.0,0.0,0.0,631.0
29,2,B6,RSW,1228.0,23.0,0.0,0.0,1068.0
9,3,EV,ECP,1437.0,17.0,0.0,0.0,240.0
15,2,OO,IAH,949.0,-6.0,0.0,0.0,1428.0
3,4,WN,LAS,559.0,-1.0,0.0,0.0,236.0
23,3,AS,SEA,1752.0,-3.0,0.0,0.0,1024.0
7,1,EV,ATL,930.0,-10.0,0.0,0.0,192.0
6,7,WN,MDW,1411.0,1.0,0.0,0.0,577.0
1,2,B6,JFK,1533.0,-5.0,0.0,0.0,1074.0
17,4,CO,SFO,1826.0,46.0,0.0,0.0,1635.0
20,7,US,CLT,2006.0,-3.0,0.0,0.0,328.0
13,7,OO,LAX,1257.0,-1.0,0.0,0.0,209.0
4,5,WN,FLL,1326.0,1.0,0.0,0.0,1056.0
30,3,EV,CID,637.0,-3.0,0.0,0.0,694.0
17,4,FL,DCA,630.0,0.0,0.0,0.0,634.0
26,6,MQ,ORD,944.0,-6.0,0.0,0.0,416.0
14,1,CO,PHL,545.0,3.0,0.0,0.0,1325.0
9,3,EV,DTW,2150.0,-1.0,0.0,0.0,549.0
8,2,WN,STL,1508.0,18.0,0.0,0.0,1371.0
3,4,WN,OAK,1152.0,-3.0,0.0,0.0,543.0
25,5,MQ,ORD,2221.0,71.0,0.0,0.0,599.0
5,6,US,TPA,1441.0,21.0,0.0,0.0,814.0
18,5,WN,BUR,700.0,0.0,0.0,0.0,223.0
5,6,DL,ATL,1100.0,-5.0,0.0,0.0,214.0
10,4,OO,COS,601.0,-4.0,0.0,0.0,809.0
30,3,CO,SEA,745.0,0.0,0.0,0.0,2402.0
13,7,AA,DFW,1554.0,-1.0,0.0,0.0,1235.0
19,6,EV,TYS,1245.0,-4.0,0.0,0.0,152.0
8,2,US,DFW,833.0,-7.0,0.0,0.0,936.0
15,2,MQ,LGA,1550.0,-9.0,0.0,0.0,431.0
12,6,DL,CAK,716.0,16.0,0.0,0.0,528.0
4,5,UA,ORD,1310.0,-3.0,0.0,0.0,589.0
12,6,MQ,GPT,1744.0,-11.0,0.0,0.0,500.0
23,3,EV,ATL,1209.0,-1.0,0.0,0.0,357.0
16,3,OO,SEA,1249.0,-6.0,0.0,0.0,908.0
14,1,DL,ATL,1940.0,-1.0,0.0,0.0,240.0
4,5,US,BDL,1716.0,6.0,0.0,0.0,644.0
5,6,AA,IAH,1137.0,-8.0,0.0,0.0,224.0
3,4,FL,TPA,1823.0,-6.0,0.0,0.0,1075.0
28,1,UA,ORD,1704.0,4.0,0.0,0.0,888.0
27,7,CO,EWR,1659.0,-1.0,0.0,0.0,2227.0
7,1,AA,DFW,907.0,-3.0,0.0,0.0,1192.0
4,5,DL,ATL,1051.0,-2.0,0.0,0.0,606.0
29,2,DL,IND,1748.0,7.0,0.0,0.0,432.0
21,1,DL,DTW,958.0,-2.0,0.0,0.0,594.0
20,7,WN,RDU,1826.0,-4.0,0.0,0.0,337.0
17,4,CO,MCO,658.0,3.0,0.0,0.0,1005.0
25,5,MQ,DFW,937.0,-3.0,0.0,0.0,603.0
26,6,AS,OAK,2013.0,3.0,0.0,0.0,672.0
3,4,EV,MSN,1635.0,-8.0,0.0,0.0,707.0
14,1,WN,BWI,1633.0,33.0,0.0,0.0,787.0
17,4,OO,TVC,827.0,0.0,0.0,0.0,224.0
28,1,DL,MSP,1312.0,9.0,0.0,0.0,1124.0
6,7,WN,AUS,1114.0,-6.0,0.0,0.0,342.0
3,4,DL,LGA,1929.0,-1.0,0.0,0.0,184.0
3,4,DL,PVD,1125.0,-4.0,0.0,0.0,903.0
11,5,DL,MSP,2129.0,-8.0,0.0,0.0,680.0
28,1,DL,TPA,820.0,-5.0,0.0,0.0,773.0
23,3,CO,EWR,1328.0,28.0,0.0,0.0,1065.0
6,7,OO,SLC,2005.0,-6.0,0.0,0.0,463.0
20,7,AA,LGA,1409.0,4.0,0.0,0.0,1096.0
21,1,WN,SMF,1829.0,-6.0,0.0,0.0,390.0
6,7,XE,IAH,1418.0,3.0,0.0,0.0,956.0
7,1,B6,BOS,937.0,-3.0,0.0,0.0,399.0
12,6,MQ,DFW,630.0,0.0,0.0,0.0,354.0
10,4,DL,DAY,1049.0,-5.0,0.0,0.0,432.0
1,2,OO,DEN,951.0,-6.0,0.0,0.0,300.0
18,5,AA,DEN,1558.0,3.0,0.0,0.0,641.0
19,6,WN,MDW,1816.0,21.0,0.0,0.0,895.0
9,3,OO,LAX,813.0,-7.0,0.0,0.0,370.0
16,3,DL,ATL,2051.0,13.0,0.0,0.0,545.0
4,5,OO,SAT,622.0,-3.0,0.0,0.0,1097.0
22,2,US,PHX,1119.0,-1.0,0.0,0.0,255.0
7,1,WN,MDW,1007.0,-3.0,0.0,0.0,1121.0
18,5,WN,FLL,1742.0,2.0,0.0,0.0,1703.0
16,3,OO,MEM,1926.0,-4.0,0.0,0.0,200.0
27,7,MQ,MIA,2115.0,-5.0,0.0,0.0,948.0
22,2,UA,SAN,1422.0,26.0,0.0,0.0,1723.0
15,2,DL,BOS,701.0,1.0,0.0,0.0,1121.0
28,1,XE,IAH,1753.0,3.0,0.0,0.0,667.0
11,5,FL,BMI,1127.0,-4.0,0.0,0.0,533.0
30,3,XE,ORD,1635.0,-5.0,0.0,0.0,466.0
19,6,DL,IAD,1440.0,0.0,0.0,0.0,534.0
26,6,WN,MDW,930.0,-5.0,0.0,0.0,1105.0
3,4,WN,CHS,1733.0,48.0,0.0,0.0,745.0
10,4,FL,STL,1651.0,-2.0,0.0,0.0,882.0
6,7,YV,PHX,1542.0,22.0,0.0,0.0,355.0
9,3,WN,PHL,1404.0,-1.0,0.0,0.0,337.0
17,4,CO,BOS,1814.0,29.0,0.0,0.0,200.0
5,6,OO,SAT,1638.0,-9.0,0.0,0.0,794.0
22,2,EV,MEM,1944.0,0.0,0.0,0.0,184.0
4,5,WN,PIT,1720.0,15.0,0.0,0.0,402.0
23,3,US,CLT,1808.0,-1.0,0.0,0.0,599.0
25,5,MQ,DFW,1923.0,-2.0,0.0,0.0,685.0
3,4,DL,BHM,1728.0,-2.0,0.0,0.0,134.0
3,4,MQ,HOU,1931.0,-4.0,0.0,0.0,247.0
24,4,MQ,CID,646.0,-9.0,0.0,0.0,196.0
11,5,B6,MCO,2316.0,1.0,0.0,0.0,1129.0
13,7,WN,MCO,1025.0,10.0,0.0,0.0,849.0
10,4,WN,BDL,1734.0,9.0,0.0,0.0,283.0
25,5,CO,IAH,1544.0,-1.0,0.0,0.0,1091.0
9,3,AA,DFW,1454.0,4.0,0.0,0.0,1205.0
21,1,AA,DFW,1649.0,-1.0,0.0,0.0,1217.0
4,5,DL,DTW,831.0,-4.0,0.0,0.0,502.0
2,3,MQ,LGA,1914.0,-1.0,0.0,0.0,764.0
28,1,AA,MIA,1049.0,-1.0,0.0,0.0,675.0
24,4,FL,ATL,1744.0,-5.0,0.0,0.0,406.0
16,3,US,PHL,2249.0,-1.0,0.0,0.0,96.0
13,7,MQ,CMI,657.0,-3.0,0.0,0.0,693.0
10,4,YV,ATL,705.0,-10.0,0.0,0.0,606.0
1,2,XE,STL,555.0,-5.0,0.0,0.0,872.0
21,1,MQ,SAN,1758.0,-2.0,0.0,0.0,109.0
19,6,UA,ORD,1109.0,-7.0,0.0,0.0,783.0
14,1,US,DEN,1440.0,-5.0,0.0,0.0,602.0
27,7,AA,ORD,826.0,-4.0,0.0,0.0,802.0
7,1,WN,LAS,704.0,4.0,0.0,0.0,628.0
15,2,OO,SBA,1519.0,-5.0,0.0,0.0,262.0
24,4,WN,SAN,1458.0,-2.0,0.0,0.0,446.0
28,1,WN,STL,1001.0,-4.0,0.0,0.0,1592.0
18,5,XE,SDF,1914.0,34.0,0.0,0.0,642.0
17,4,AA,SEA,1111.0,11.0,0.0,0.0,1660.0
22,2,YV,CLT,1207.0,3.0,0.0,0.0,529.0
21,1,CO,SFO,604.0,4.0,0.0,0.0,1635.0
3,4,UA,SJC,612.0,-8.0,0.0,0.0,948.0
26,6,OO,IAH,804.0,4.0,0.0,0.0,1195.0
22,2,F9,BOS,1220.0,35.0,0.0,0.0,1256.0
17,4,WN,OAK,2110.0,10.0,0.0,0.0,672.0
28,1,EV,MSP,1003.0,-2.0,0.0,0.0,726.0
13,7,MQ,ORD,1917.0,-3.0,0.0,0.0,140.0
19,6,WN,LAS,1256.0,1.0,0.0,0.0,583.0
19,6,UA,DEN,1927.0,-8.0,0.0,0.0,853.0
7,1,WN,DEN,1046.0,1.0,0.0,0.0,977.0
12,6,AA,DFW,1255.0,0.0,0.0,0.0,1158.0
20,7,WN,PHX,915.0,0.0,0.0,0.0,347.0
4,5,UA,SFO,905.0,-5.0,0.0,0.0,2447.0
14,1,FL,RSW,1926.0,62.0,0.0,0.0,919.0
10,4,OO,TUS,624.0,-4.0,0.0,0.0,751.0
15,2,WN,SJC,1822.0,-3.0,0.0,0.0,296.0
28,1,OO,SDF,1344.0,15.0,0.0,0.0,604.0
22,2,CO,ORD,1151.0,61.0,0.0,0.0,925.0
22,2,YV,ATL,1700.0,50.0,0.0,0.0,606.0
4,5,XE,DCA,2100.0,0.0,0.0,0.0,199.0
22,2,WN,BUR,1452.0,7.0,0.0,0.0,223.0
20,7,AA,IND,742.0,-3.0,0.0,0.0,761.0
18,5,FL,FLL,1652.0,-6.0,0.0,0.0,581.0
3,4,XE,IAH,712.0,-3.0,0.0,0.0,1117.0
12,6,AA,STL,1456.0,26.0,0.0,0.0,550.0
15,2,EV,CAE,1419.0,-11.0,0.0,0.0,401.0
13,7,OO,SEA,1904.0,7.0,0.0,0.0,954.0
3,4,XE,IAH,1651.0,9.0,0.0,0.0,912.0
30,3,FL,TPA,621.0,1.0,0.0,0.0,406.0
5,6,WN,SFO,1701.0,-4.0,0.0,0.0,651.0
9,3,OO,LAX,722.0,-3.0,0.0,0.0,590.0
16,3,AA,IND,1422.0,-8.0,0.0,0.0,761.0
5,6,MQ,MHK,1150.0,-5.0,0.0,0.0,431.0
15,2,DL,ATL,1602.0,-3.0,0.0,0.0,606.0
3,4,XE,ORD,719.0,-7.0,0.0,0.0,531.0
16,3,CO,IAH,1918.0,8.0,0.0,0.0,1117.0
1,2,XE,RAP,1314.0,-9.0,0.0,0.0,300.0
27,7,B6,SRQ,1252.0,-10.0,0.0,0.0,1220.0
3,4,WN,STL,1703.0,28.0,0.0,0.0,237.0
18,5,YV,IAD,1510.0,20.0,0.0,0.0,413.0
1,2,OO,SAT,601.0,1.0,0.0,0.0,1087.0
30,3,MQ,SDF,1427.0,-3.0,0.0,0.0,910.0
15,2,MQ,ORD,834.0,29.0,0.0,0.0,137.0
5,6,XE,TYS,949.0,-6.0,0.0,0.0,475.0
4,5,AA,DFW,1623.0,8.0,0.0,0.0,304.0
16,3,US,DCA,1705.0,-5.0,0.0,0.0,1979.0
2,3,YV,IAD,1902.0,-4.0,0.0,0.0,921.0
9,3,B6,BOS,1459.0,-6.0,0.0,0.0,728.0
20,7,F9,IND,1639.0,-1.0,0.0,0.0,977.0
2,3,AA,DFW,1708.0,13.0,0.0,0.0,2165.0
13,7,AA,ORD,1051.0,-4.0,0.0,0.0,1120.0
18,5,WN,BNA,1557.0,-3.0,0.0,0.0,1797.0
7,1,EV,TRI,1636.0,-4.0,0.0,0.0,227.0
17,4,YV,OGG,1408.0,-5.0,0.0,0.0,101.0
26,6,OO,BOI,1820.0,-5.0,0.0,0.0,522.0
19,6,CO,IAH,1307.0,2.0,0.0,0.0,1379.0
28,1,CO,EWR,1839.0,39.0,0.0,0.0,746.0
4,5,XE,IAH,1742.0,-3.0,0.0,0.0,253.0
17,4,WN,DAL,1607.0,2.0,0.0,0.0,562.0
26,6,WN,MCI,1049.0,-6.0,0.0,0.0,491.0
9,3,CO,PHX,804.0,-1.0,0.0,0.0,1009.0
27,7,YV,IAD,801.0,-5.0,0.0,0.0,322.0
14,1,DL,ATL,833.0,-2.0,0.0,0.0,666.0
29,2,DL,BNA,1429.0,-1.0,0.0,0.0,214.0
17,4,AA,DFW,1354.0,-1.0,0.0,0.0,247.0
11,5,DL,SJC,2246.0,6.0,0.0,0.0,2116.0
22,2,WN,LAX,2032.0,-3.0,0.0,0.0,370.0
11,5,MQ,ORD,1551.0,21.0,0.0,0.0,213.0
29,2,US,SMF,1617.0,2.0,0.0,0.0,647.0
29,2,WN,MCI,1528.0,8.0,0.0,0.0,1048.0
23,3,FL,PHF,2009.0,24.0,0.0,0.0,508.0
7,1,US,PHX,940.0,-5.0,0.0,0.0,255.0
18,5,EV,ATL,2259.0,42.0,0.0,0.0,302.0
20,7,YV,PHX,1338.0,-7.0,0.0,0.0,843.0
13,7,MQ,CLE,805.0,-5.0,0.0,0.0,419.0
14,1,AA,DFW,1205.0,0.0,0.0,0.0,989.0
17,4,UA,SEA,1601.0,1.0,0.0,0.0,1024.0
19,6,DL,GSP,1351.0,-1.0,0.0,0.0,153.0
7,1,US,CLT,735.0,-5.0,0.0,0.0,1337.0
21,1,DL,DTW,1418.0,-2.0,0.0,0.0,957.0
26,6,US,ATL,829.0,-1.0,0.0,0.0,666.0
30,3,US,CLT,2105.0,-10.0,0.0,0.0,541.0
21,1,FL,RSW,1010.0,-11.0,0.0,0.0,1138.0
11,5,US,RDU,1117.0,2.0,0.0,0.0,130.0
26,6,B6,BTV,1046.0,-9.0,0.0,0.0,266.0
18,5,OO,LAS,1023.0,-13.0,0.0,0.0,236.0
23,3,US,PHX,1001.0,-4.0,0.0,0.0,1814.0
20,7,DL,BDL,1341.0,-4.0,0.0,0.0,859.0
8,2,WN,BNA,1925.0,30.0,0.0,0.0,616.0
